customer_id,full_name,email,country,signup_date,risk_segment
CUST_01284,Anne Campbell,rbell@example.com,Syrian Arab Republic,2025-04-24,low
CUST_01285,Harriet Stokes,carrgregory@example.net,French Polynesia,2023-09-16,medium
CUST_01286,Marc Evans,kieran85@example.net,Denmark,2022-08-02,low
CUST_01287,Tracey Parsons,lisarose@example.org,Czech Republic,2023-09-20,high
CUST_01288,Robin Davies,pdouglas@example.net,Hong Kong,2025-02-12,high
CUST_01289,Stanley Alexander-Kemp,clarkestanley@example.com,Puerto Rico,2024-05-17,low
CUST_01290,Mr Jack Graham,kathleenlee@example.net,Cambodia,2021-03-22,medium
CUST_01291,Dr Sandra Metcalfe,shanetalbot@example.com,Azerbaijan,2025-05-24,low
CUST_01292,Sophie Marshall,marshalldavid@example.com,Holy See (Vatican City State),2025-09-03,high
CUST_01293,Rebecca Jones,zrahman@example.org,Indonesia,2025-07-05,medium
CUST_01294,Sarah Burrows,tfisher@example.org,Comoros,2021-03-06,low
CUST_01295,Mrs Brenda Roberts,invalid_email,Ireland,2025-07-25,low
CUST_01296,Benjamin Stevens,sgreen@example.org,Netherlands,2023-11-01,medium
CUST_01297,Jodie Carter,christian78@example.net,French Southern Territories,2022-10-13,low
CUST_01298,David Hartley,chapmansandra@example.net,North Macedonia,2022-09-06,medium
CUST_01299,Sean Harris-Ryan,cookcharlotte@example.org,Falkland Islands (Malvinas),2023-03-28,medium
CUST_01300,Nicola Dyer,hwarner@example.com,Russian Federation,2025-12-21,medium
CUST_01301,Judith Hawkins,tmoss@example.org,Taiwan,2025-08-29,medium
CUST_01302,Mrs Jacqueline Kirk,ycunningham@example.net,Costa Rica,2021-11-30,low
CUST_01303,Henry Harvey,joycedavies@example.net,Comoros,2025-05-22,low
CUST_01304,Georgina Andrews,qchadwick@example.net,Bahamas,2025-06-18,high
CUST_01305,Robin Humphreys,sophieclarke@example.net,United States of America,2022-11-20,medium
CUST_01306,Dr Lisa Forster,tinaatkins@example.com,Guatemala,2021-09-15,high
CUST_01307,Molly Hawkins,rrogers@example.net,Taiwan,2025-11-22,high
CUST_01308,Owen Taylor,frederickturner@example.com,French Guiana,2021-05-26,low
CUST_01309,Janet North,bradleyscott@example.org,Turks and Caicos Islands,2022-01-14,low
CUST_01310,Victor Parsons,elliottcole@example.org,Reunion,2023-10-06,low
CUST_01311,Mrs Sara Campbell,hydechristian@example.net,Nepal,2024-02-23,low
CUST_01312,Mr Daniel Collins,pauline40@example.com,Barbados,2021-12-18,high
CUST_01313,Tony Tomlinson,gracereed@example.net,Guinea-Bissau,2022-07-22,medium
CUST_01314,Joseph Jones-Carter,rogersjill@example.org,Jordan,2026-02-11,high
CUST_01315,Dr Shaun Thorpe,garryparkinson@example.net,Wallis and Futuna,2024-03-19,high
CUST_01316,Arthur Parkinson-Middleton,khandavid@example.org,Italy,2022-08-02,low
CUST_01317,Ms Marion Turnbull,mariaedwards@example.com,Ireland,2025-02-26,medium
CUST_01318,Dr Danielle Smith,qoneill@example.org,Cameroon,2021-09-25,high
CUST_01319,Harriet Johnson,kbennett@example.com,American Samoa,2021-04-01,low
CUST_01320,Grace Parkes,birdoliver@example.org,Suriname,2024-04-10,low
CUST_01321,Damien Gough,johnsonshane@example.org,Wallis and Futuna,2025-01-05,medium
CUST_01322,Miss Michelle Morris,walterspaige@example.org,Tonga,2022-06-23,high
CUST_01323,Mr Vincent James,hicksantony@example.net,Slovenia,2022-08-08,medium
CUST_01324,Antony Hall,breed@example.com,Heard Island and McDonald Islands,2023-10-12,medium
CUST_01325,Ms Laura Brown,chadwickphillip@example.org,Cyprus,2024-04-24,medium
CUST_01326,Claire Hughes-Smith,nknight@example.net,Korea,2024-11-27,high
CUST_01327,Jessica Lowe,diane99@example.org,Tanzania,2021-09-25,low
CUST_01328,Ms Rosie Brown,zwood@example.com,Bhutan,2024-05-01,medium
CUST_01329,Dr Allan Gray,ellie72@example.com,Netherlands,2022-10-06,medium
CUST_01330,Jenna Duffy,edavis@example.net,Cote d'Ivoire,2022-08-02,high
CUST_01331,Dr Stewart Cook,thorpejill@example.org,Aruba,2021-11-06,high
CUST_01332,Jeffrey Wilson,vdixon@example.net,Congo,2024-03-09,low
CUST_01333,Stanley Wright,phillipmccarthy@example.com,Suriname,2022-02-23,low
CUST_01334,Francesca Marsden,lawrenceholmes@example.com,Cuba,2022-02-01,medium
CUST_01335,Josephine Alexander-White,kbibi@example.com,Honduras,2024-02-11,medium
CUST_01336,Mohammed Nixon,jadams@example.net,Turkmenistan,2022-06-02,high
CUST_01337,Kayleigh Johnson,tjohnson@example.com,Colombia,2023-01-08,medium
CUST_01338,Declan Elliott,ronaldharris@example.net,American Samoa,2023-03-04,high
CUST_01339,Lindsey Smart,scott54@example.com,Costa Rica,2022-08-26,medium
CUST_01340,Mrs Anne Jordan,charlenejames@example.com,Lesotho,2021-03-28,high
CUST_01341,Glen Lewis,shahjordan@example.org,Zambia,2026-01-03,medium
CUST_01342,Lucy Bell,kimberleyandrews@example.net,Senegal,2022-08-03,medium
CUST_01343,Julie Fraser,gmoore@example.net,Zimbabwe,2023-01-28,medium
CUST_01344,Rebecca Hill,ismith@example.net,French Guiana,2022-08-02,low
CUST_01345,Lewis Lambert,carolinelynch@example.org,United Kingdom,2025-12-31,medium
CUST_01346,Dr Claire Kay,dpugh@example.com,Burkina Faso,2022-09-30,medium
CUST_01347,Adam Poole,burkedominic@example.net,San Marino,2021-12-21,low
CUST_01348,Alice Peacock,nhunt@example.com,Isle of Man,2024-01-03,low
CUST_01349,Laura Pratt-Green,peter55@example.com,Honduras,2021-07-31,medium
CUST_01350,Mr Raymond Wright,nigeltownsend@example.net,Ireland,2025-01-11,high
CUST_01351,Samantha Morton,oroberts@example.org,Madagascar,2025-03-24,medium
CUST_01352,Kim Palmer,gregory37@example.net,Portugal,2021-12-20,high
CUST_01353,Albert Price,lynn66@example.org,Netherlands,2023-05-27,medium
CUST_01354,Mr Jeffrey Whitehouse,nathanbartlett@example.com,Saint Helena,2022-09-13,high
CUST_01355,Miss Janice Bevan,jwilliams@example.net,Hong Kong,2021-04-15,medium
CUST_01356,Holly Marsh,leetony@example.org,Uganda,2024-02-17,low
CUST_01357,Adam Hamilton,jasmine03@example.org,Guernsey,2025-08-05,high
CUST_01358,Mr Stuart Akhtar,ashley97@example.net,Zambia,2025-05-29,medium
CUST_01359,Jane Jackson-Townsend,clive14@example.net,Moldova,2023-03-09,medium
CUST_01360,Eleanor Brooks,keith31@example.org,Netherlands,2024-07-16,low
CUST_01361,Jordan Gray,rita25@example.org,Reunion,2024-10-19,high
CUST_01362,Donna Jarvis,banksjoseph@example.com,Estonia,2023-03-28,high
CUST_01363,Christopher Matthews-Wilson,jacqueline48@example.net,Hong Kong,2024-08-18,high
CUST_01364,Dr Phillip Stephens,terence91@example.net,Gibraltar,2023-02-28,low
CUST_01365,Brett Gibson,lewismichelle@example.net,Nauru,2024-12-19,high
CUST_01366,Shane Armstrong,melanie34@example.com,Tonga,2024-10-17,high
CUST_01367,Alexandra Graham,davieslauren@example.net,Tanzania,2025-04-18,medium
CUST_01368,Rachael Kirk,rbennett@example.net,Burundi,2022-07-27,medium
CUST_01369,Amy Scott,frobertson@example.net,Benin,2022-04-11,low
CUST_01370,Ms Eleanor Cooper,nicola47@example.org,Belarus,2025-08-14,high
CUST_01371,Lorraine Turner-Hall,qclark@example.org,Sri Lanka,2021-03-25,medium
CUST_01372,Dr Adrian O'Neill,danielle06@example.com,Israel,2024-08-26,low
CUST_01373,Dr Albert Edwards,jenningskathryn@example.com,Belize,2023-09-08,unknown
CUST_01374,Miss Susan Jackson,vanessa98@example.net,United Arab Emirates,2024-10-22,low
CUST_01375,Lynda Pearson,ajones@example.org,Indonesia,2024-06-30,high
CUST_01376,Caroline Walsh,abdulcox@example.org,Togo,2025-12-07,medium
CUST_01377,Naomi Tyler,thomaslorraine@example.com,Gabon,2024-09-15,high
CUST_01378,Mrs Josephine Sykes,mohamedcooper@example.net,Pitcairn Islands,2022-11-25,high
CUST_01379,Max Cartwright,sarahandrews@example.org,Turkmenistan,2024-04-01,high
CUST_01380,Bethany Ahmed,terrybull@example.org,Slovakia (Slovak Republic),2022-12-08,high
CUST_01381,Amelia Phillips,jenniferstokes@example.net,Singapore,2025-05-25,low
CUST_01382,Alexandra Sheppard-Price,nataliesteele@example.net,Iran,2023-01-21,high
CUST_01383,Eric Evans,fletchersylvia@example.org,Djibouti,2023-09-26,low
CUST_01384,Eleanor Walters,charleneanderson@example.com,Armenia,2021-12-08,high
CUST_01385,Kelly Mellor-Shepherd,terry52@example.org,Portugal,2021-07-25,high
CUST_01386,Joshua Taylor,khansusan@example.org,San Marino,2022-05-17,low
CUST_01387,Olivia Powell,josephinehayes@example.net,Kiribati,2025-07-02,medium
CUST_01388,Mr Cameron Hughes,wendycarter@example.com,Japan,2023-01-05,medium
CUST_01389,Steven Miller,craigyoung@example.org,Denmark,2021-07-10,low
CUST_01390,Kevin Thornton-Jones,kaurdenise@example.org,Greece,2021-11-07,high
CUST_01391,Mathew Henderson,jamesjodie@example.com,Comoros,2024-11-15,medium
CUST_01392,Christine Green,ritaknight@example.org,Germany,2022-01-24,high
CUST_01393,Jonathan Wilkinson-Bennett,oknight@example.org,Haiti,2026-02-14,low
CUST_01394,Dr Barry James,harrietmellor@example.com,Monaco,2025-04-29,low
CUST_01395,Dr Joanne Rose,bibicarol@example.com,Taiwan,2023-02-26,unknown
CUST_01396,Tracey Murphy,bbird@example.org,Bahrain,2025-11-01,medium
CUST_01397,Guy Crawford,uryan@example.net,Cuba,2025-06-06,high
CUST_01398,Barry Pritchard-Barker,sheila35@example.net,Panama,2022-05-29,medium
CUST_01399,Alison Moran-Wright,hollieevans@example.net,Grenada,2025-05-14,low
CUST_01400,Ross Bates,pdonnelly@example.org,Turkey,2025-11-15,low
CUST_01401,Dr Robert Taylor,claire49@example.net,United Arab Emirates,2025-01-01,low
CUST_01402,Sally Rees,agriffiths@example.com,Benin,2022-09-13,high
CUST_01403,Clare Coates-Adams,sam26@example.net,El Salvador,2023-11-29,medium
CUST_01404,Edward Marshall-Simpson,gillian78@example.com,Andorra,2023-05-09,high
CUST_01405,Jennifer O'Brien-Burton,williamskimberley@example.net,Pitcairn Islands,2022-04-17,high
CUST_01406,Miss Josephine Taylor,jonathanjones@example.org,New Caledonia,2022-01-25,medium
CUST_01407,Beth Robinson,henry73@example.net,Sudan,2025-03-18,unknown
CUST_01408,Miss Jodie Hunt,walshkatherine@example.com,Belgium,2024-07-17,medium
CUST_01409,Colin Herbert,pmatthews@example.com,Canada,2022-03-12,medium
CUST_01410,Mrs Jayne Harding,ucollins@example.org,Iran,2024-05-07,medium
CUST_01411,Rachel Austin,adamsgeorgia@example.org,Saint Martin,2026-02-07,high
CUST_01412,Lydia Johnston,damien15@example.com,Somalia,2023-12-02,medium
CUST_01413,Owen Smith,invalid_email,Australia,2022-01-02,low
CUST_01414,Rhys Ferguson-Webster,jenna64@example.org,Taiwan,2023-09-15,medium
CUST_01415,Clare Morris,hannah88@example.net,Honduras,2021-04-05,low
CUST_01416,Julia Humphries-Dean,pparsons@example.net,Chile,2021-08-28,low
CUST_01417,Joan Wright,johnstonsandra@example.com,Turks and Caicos Islands,2024-10-25,low
CUST_01418,Mary Allan,johnsonjoel@example.com,United Kingdom,2021-12-20,high
CUST_01419,Ruth Day,ylowe@example.com,Northern Mariana Islands,2021-03-14,high
CUST_01420,Simon Roberts,nicholsonalex@example.org,Zimbabwe,2023-04-16,high
CUST_01421,Josephine Hall,ycarr@example.com,Gibraltar,2025-11-10,medium
CUST_01422,Dr Bernard Williams,claire47@example.org,Reunion,2023-03-17,high
CUST_01423,Bethany Fisher,charlene35@example.org,Nepal,2025-03-26,medium
CUST_01424,Ashleigh Clarke,taylorkelly@example.com,Australia,2025-04-13,low
CUST_01425,Ms Stephanie Brown,williamsbeth@example.com,Niue,2023-05-24,medium
CUST_01426,Dr Sam Dyer,nbarnett@example.org,Jersey,2024-03-20,low
CUST_01427,Jennifer Begum,smithroger@example.com,Bahamas,2024-05-07,medium
CUST_01428,Dr Stanley White,ybutcher@example.org,Palau,2023-03-31,high
CUST_01429,Joan Smart-Riley,eleanorstevenson@example.com,Congo,2024-09-22,low
CUST_01430,Carolyn Birch-Graham,kdavis@example.org,Guadeloupe,2023-05-27,medium
CUST_01431,Tracy Walsh,geoffreysharpe@example.com,Bolivia,2024-06-07,medium
CUST_01432,Robin Cox,harriet54@example.org,Philippines,2023-08-29,high
CUST_01433,Kenneth Marshall,lawrencestuart@example.net,Bosnia and Herzegovina,2024-04-24,high
CUST_01434,Mr Martin Jones,joneschloe@example.org,Honduras,2022-01-02,high
CUST_01435,Douglas Hill,shaun20@example.net,Zimbabwe,2022-03-25,medium
CUST_01436,Reece Rees,brownkirsty@example.org,Kazakhstan,2024-01-07,high
CUST_01437,Bradley McCarthy,qhughes@example.net,Bahrain,2022-09-18,medium
CUST_01438,Marilyn Cunningham,brianholmes@example.com,Estonia,2024-06-18,high
CUST_01439,Ms Julia Coleman,samueldonnelly@example.net,Bulgaria,2022-11-07,medium
CUST_01440,Christine Williams,gregory80@example.com,Guadeloupe,2022-08-22,low
CUST_01441,Lynn Stokes,dbailey@example.com,Liberia,2021-06-30,unknown
CUST_01442,Iain Johnson,jake78@example.net,Gabon,2025-07-19,low
CUST_01443,Duncan Carr,richardsonlewis@example.org,Guinea,2025-04-11,medium
CUST_01444,Dennis Watson,ischofield@example.net,Wallis and Futuna,2022-10-24,low
CUST_01445,Vanessa Hunt,rchapman@example.net,Estonia,2025-11-25,high
CUST_01446,Mr Abdul Booth,carolinebennett@example.org,Marshall Islands,2022-08-25,high
CUST_01447,Mrs Claire Reeves,dheath@example.net,Gabon,2024-06-02,medium
CUST_01448,Annette Robson,ythomas@example.org,Myanmar,2023-06-30,high
CUST_01449,Mr Eric Gregory,kmatthews@example.com,Nepal,2024-07-27,low
CUST_01450,Ryan Henderson-Anderson,hutchinsonmelissa@example.com,Tunisia,2023-08-11,high
CUST_01451,Dr Henry White,barbaramyers@example.org,Colombia,2022-06-13,low
CUST_01452,Dr Elaine Adams,thorntonshaun@example.com,Oman,2022-12-22,high
CUST_01453,Lee Anderson,emmamiller@example.com,Bulgaria,2025-05-01,medium
CUST_01454,June Forster,deansmith@example.net,Micronesia,2026-01-11,high
CUST_01455,Sylvia Clark,william85@example.net,Cook Islands,2023-10-03,medium
CUST_01456,Graeme Brown,rberry@example.org,Moldova,2025-02-23,high
CUST_01457,Nicole Jones,matthewspaul@example.net,Benin,2025-07-24,medium
CUST_01458,Dr Sean Gray,fdavies@example.org,Papua New Guinea,2021-07-09,low
CUST_01459,Derek Macdonald,richardsonmohamed@example.org,Kyrgyz Republic,2022-02-26,low
CUST_01460,Natasha Lloyd,apower@example.org,Oman,2023-01-21,low
CUST_01461,Joyce Cartwright,alexandrarichardson@example.net,Chile,2022-05-04,low
CUST_01462,Geraldine Mitchell,carly26@example.com,Malawi,2025-08-01,medium
CUST_01463,June Todd,samantha90@example.com,Niue,2023-01-11,medium
CUST_01464,Elliott Jones,obartlett@example.com,Poland,2021-08-03,low
CUST_01465,Graham Richardson,burtonedward@example.com,Timor-Leste,2023-12-18,low
CUST_01466,Mr Jeremy Jones,paige73@example.net,Mongolia,2021-03-07,low
CUST_01467,Mr Joel Potts,usaunders@example.org,Costa Rica,2021-04-30,high
CUST_01468,Louis Rogers-King,lorrainejones@example.net,Mayotte,2023-09-12,low
CUST_01469,Hazel Allen,ryan75@example.net,Bhutan,2023-07-10,medium
CUST_01470,Francesca Williamson,ericwatson@example.net,Hungary,2024-05-11,medium
CUST_01471,Gavin Harding,terencepatel@example.net,Qatar,2022-04-21,medium
CUST_01472,Dr Joshua Clark,denis93@example.com,Niger,2022-10-03,high
CUST_01473,Lynn Clarke,lynne82@example.org,United States Minor Outlying Islands,2024-05-06,high
CUST_01474,Julian Matthews,westkirsty@example.net,New Caledonia,2021-05-19,high
CUST_01475,Rhys Green,gregory81@example.org,Saint Barthelemy,2025-10-29,high
CUST_01476,Lynne Reynolds,iain67@example.com,France,2025-03-04,medium
CUST_01477,Michelle Cox,francislydia@example.org,Bhutan,2023-08-07,high
CUST_01478,Gavin Johnson,mbates@example.com,Mexico,2024-11-11,high
CUST_01479,Hayley Scott,zsanders@example.org,Australia,2021-09-28,high
CUST_01480,Denis Davey-Mills,sianwilkinson@example.net,Comoros,2022-04-19,low
CUST_01481,Mr Glen Craig,lbuckley@example.org,United Kingdom,2026-01-23,medium
CUST_01482,Marc Griffin,cbuckley@example.net,Mozambique,2025-07-30,high
CUST_01483,Abdul Stewart,liam85@example.net,Cocos (Keeling) Islands,2026-01-28,low
CUST_01484,Amy Wood,ibrown@example.org,Brazil,2023-03-13,medium
CUST_01485,Mrs Wendy Jones,heatherdennis@example.com,Monaco,2022-03-06,high
CUST_01486,Ross Skinner,nicoleholland@example.com,Somalia,2026-01-18,medium
CUST_01487,Joyce Martin,colin09@example.net,Senegal,2024-01-22,medium
CUST_01488,Dr Pauline White,jonesguy@example.org,Nepal,2022-11-24,unknown
CUST_01489,Carole White-Edwards,christian26@example.net,Martinique,2023-04-26,high
CUST_01490,Ms Aimee Potter,tkelly@example.net,United States Minor Outlying Islands,2022-09-25,medium
CUST_01491,Mr Karl Hunt,tina23@example.com,Dominican Republic,2024-11-07,low
CUST_01492,Mr Allan Grant,lydia75@example.net,Rwanda,2025-10-27,medium
CUST_01493,Marilyn Dawson,sylviahodgson@example.com,Sudan,2025-12-08,medium
CUST_01494,Callum Hardy-Taylor,nreynolds@example.com,Bosnia and Herzegovina,2023-03-30,low
CUST_01495,Mrs Stacey Bates,janderson@example.net,Mauritania,2025-11-14,medium
CUST_01496,Miss Jenna Smith,jasmineclark@example.org,Armenia,2024-07-08,low
CUST_01497,Dr Benjamin Jackson,ryanmiller@example.net,Gibraltar,2021-06-09,high
CUST_01498,Dr Lydia Young,michelleconnor@example.org,Reunion,2026-01-28,medium
CUST_01499,Ms Ann Cooper,katherinecox@example.net,Liberia,2024-09-10,high
CUST_01500,Hayley Kirk,fward@example.org,Jersey,2025-05-06,high
CUST_01501,Mr Callum Wheeler,invalid_email,South Africa,2025-05-23,medium
CUST_01502,Mr Mohammed Wright,tomsmith@example.org,Ethiopia,2024-11-07,low
CUST_01503,Alex Wright,kward@example.com,Turks and Caicos Islands,2025-02-10,medium
CUST_01504,Brian Brown,alisally@example.net,Palestinian Territory,2022-02-07,medium
CUST_01505,Jemma Field-Thompson,stuart97@example.net,Lesotho,2023-06-27,low
CUST_01506,Mr Joseph Ross,cedwards@example.com,Togo,2023-08-12,low
CUST_01507,Dr Harry McDonald,quinnjune@example.com,Japan,2022-09-17,medium
CUST_01508,Mrs Tina Evans,dominic08@example.net,Madagascar,2022-09-07,low
CUST_01509,Gareth Moore,vaughangareth@example.org,Bhutan,2026-01-13,high
CUST_01510,Denise Parkes,martynwebster@example.net,Jordan,2022-03-15,low
CUST_01511,Allan Williams,tnorth@example.com,Serbia,2022-07-20,high
CUST_01512,Ms Katherine Green,morganamy@example.com,Saudi Arabia,2025-08-17,high
CUST_01513,Dorothy Jackson,connornorris@example.org,Bosnia and Herzegovina,2025-01-24,high
CUST_01514,Sean Fisher-Hargreaves,donnajones@example.org,Saint Lucia,2021-05-20,low
CUST_01515,Ms Catherine Walters,kwebb@example.org,Tunisia,2021-12-23,low
CUST_01516,Clare Bartlett,jfuller@example.org,Saint Pierre and Miquelon,2022-04-13,medium
CUST_01517,Melanie Martin,terencelee@example.org,Malaysia,2021-03-02,low
CUST_01518,Mr Roger Hunter,jrichardson@example.com,Bangladesh,2022-06-19,low
CUST_01519,Dr Jordan Roberts,barneskaren@example.net,Netherlands Antilles,2024-10-08,high
CUST_01520,Dawn Lawson,hawkinscarly@example.org,Uganda,2023-07-09,low
CUST_01521,Howard Griffiths-Cooper,vjones@example.com,Barbados,2024-02-21,low
CUST_01522,Mr Jason Green,tmanning@example.org,Hong Kong,2022-11-09,high
CUST_01523,Rita Wilkinson,kenneththompson@example.net,Bangladesh,2022-07-19,low
CUST_01524,Lesley Parker,xtaylor@example.net,French Southern Territories,2024-07-28,high
CUST_01525,Abigail Jones,cwinter@example.net,Anguilla,2023-04-19,low
CUST_01526,Lynda Dennis,jking@example.net,Libyan Arab Jamahiriya,2023-12-20,low
CUST_01527,Dawn Hartley,daviesdeborah@example.com,Tuvalu,2021-07-16,medium
CUST_01528,Denis Smith-Doyle,ashleybryant@example.org,United States Minor Outlying Islands,2022-03-27,low
CUST_01529,Dylan Gregory-Byrne,evansgerald@example.com,Cocos (Keeling) Islands,2025-10-24,high
CUST_01530,Lynda Knight-Khan,melaniejones@example.com,Gabon,2025-02-16,low
CUST_01531,Dr Charlene Thomas,tracy11@example.com,Panama,2025-08-02,medium
CUST_01532,Miss Zoe Greenwood,danielleburrows@example.net,Armenia,2022-12-31,low
CUST_01533,Amanda Morgan,bernard90@example.net,Grenada,2022-12-25,low
CUST_01534,Natalie Johnson,johnsonjoel@example.net,Benin,2025-07-01,high
CUST_01535,William Stone,fpratt@example.org,Macao,2026-02-14,medium
CUST_01536,Alice Kelly,jennahargreaves@example.org,Thailand,2024-02-28,low
CUST_01537,Tracey Garner,fordshannon@example.com,Belize,2025-09-03,low
CUST_01538,Philip Franklin,junespencer@example.com,Luxembourg,2025-07-06,high
CUST_01539,Miss Ashleigh Ahmed,lynne02@example.org,Mozambique,2025-07-31,low
